   160.2  2267.5    14.4
   174.6  1869.5    13.0
   190.4  1009.4     9.6
   207.4   822.8     8.6
   226.2   659.3     7.7
   246.5   666.4     7.8
   268.7  1034.1     9.7
   281.8  1213.0    10.5
   293.0  1279.5    10.8
   319.6   408.2     6.1
   379.4    30.2     1.7
   403.0    12.9     1.1
